date,Tav,Tmax,Tmin,Rain,SolarRad
25/02/2008,8.699999809,10.69999981,7.400000095,0.8,3.214080066
26/02/2008,9.800000191,13.5,6.5,2.3,6.298560132
27/02/2008,6.099999905,8.300000191,3.799999952,0,7.352639868
28/02/2008,6.400000095,10,3,5.4,5.201280066
29/02/2008,9,11.19999981,6.599999905,28.2,2.747519934
01/03/2008,8.300000191,10.5,2.599999905,7.5,6.2208
02/03/2008,8.699999809,10.60000038,6.400000095,13,3.231360132
03/03/2008,6.300000191,10.30000019,0.300000012,7.8,3.559680066
04/03/2008,0.800000012,2.5,-0.699999988,10.1,4.570560132
05/03/2008,-0.200000003,2.700000048,-3,0,11.2752
06/03/2008,1,6.099999905,-3.900000095,0.1,9.823679736
07/03/2008,3.700000048,7.699999809,0.200000003,1.4,4.959360132
08/03/2008,5.099999905,9.100000381,2.5,0,6.445439868
09/03/2008,6.099999905,10.39999962,2.099999905,0,7.672320264
10/03/2008,6.900000095,10.39999962,4.800000191,2.5,9.1584
11/03/2008,7,10.60000038,5.199999809,21.9,5.676479736
12/03/2008,8,10.60000038,4.199999809,3.7,10.65312026
13/03/2008,5.599999905,7.800000191,3,9.2,7.871039868
14/03/2008,8.399999619,10.80000019,5.5,8.2,3.222719934
15/03/2008,9.600000381,13.60000038,6.599999905,2.9,6.704639868
16/03/2008,8.600000381,11.10000038,7.199999809,21.5,5.857920264
17/03/2008,4.699999809,7.900000095,1.5,0,5.002560132
18/03/2008,2.299999952,6.699999809,-1.399999976,0,13.5216
19/03/2008,1.700000048,6.800000191,-1.100000024,1.1,9.288
20/03/2008,2,5.800000191,-0.600000024,17.1,7.992
21/03/2008,1.700000048,4.699999809,-0.100000001,11.7,7.378560132
22/03/2008,2.099999905,6.400000095,-0.100000001,4.6,9.313920264
23/03/2008,-1.700000048,0.5,-4.099999905,0.3,7.672320264
24/03/2008,-1.5,2.299999952,-5.599999905,3.5,9.823679736
25/03/2008,0.200000003,4.199999809,-2.200000048,0.6,13.0032
26/03/2008,2.900000095,7,-1.700000048,1.3,6.791039868
27/03/2008,3.400000095,6.400000095,0.800000012,2.9,6.160320264
28/03/2008,6.199999809,11.10000038,1.600000024,4.2,12.19967974
29/03/2008,7.699999809,12.69999981,3.400000095,0,16.96895947
30/03/2008,11.39999962,19.79999924,3.099999905,0,16.52832026
31/03/2008,9.100000381,12.80000019,6,0,7.758720264
01/04/2008,10.30000019,16,4.199999809,0,15.35327974
02/04/2008,8.100000381,10.19999981,5.300000191,1,7.2576
03/04/2008,6,9.899999619,3.099999905,0.1,8.363520264
04/04/2008,6.599999905,10.10000038,2.5,0.4,5.927039868
05/04/2008,6.400000095,10.80000019,2.900000095,4.2,7.162560132
06/04/2008,2.700000048,6.300000191,0.400000006,13.3,9.996479736
07/04/2008,0.600000024,2.799999952,-1.899999976,1.5,9.2448
08/04/2008,3,8.399999619,-2.299999952,3.2,12.17375947
09/04/2008,4.300000191,5.800000191,2.599999905,13.7,4.086719934
10/04/2008,5.300000191,7.800000191,3.900000095,4.2,4.397760132
11/04/2008,6.199999809,8.399999619,4.300000191,8.3,4.544639868
12/04/2008,7.5,12.80000019,2.299999952,0,14.8608
13/04/2008,8.699999809,14.30000019,5.300000191,8.4,13.25375947
14/04/2008,6.300000191,7.900000095,4.400000095,7,8.320320264
15/04/2008,5.699999809,10.10000038,2.400000095,5.4,11.35295947
16/04/2008,3.900000095,8,1,1,9.745920264
17/04/2008,3.900000095,7.900000095,0.300000012,0,10.76543987
18/04/2008,8.800000191,14.89999962,3.700000048,1.3,16.3728
19/04/2008,7.400000095,9.199999809,5.099999905,1.6,7.793279736
20/04/2008,9.899999619,15.19999981,5.900000095,0,13.79807974
21/04/2008,10.30000019,14.10000038,6.099999905,3.1,9.832320264
22/04/2008,9.699999809,11.10000038,7.900000095,0.9,5.132160132
23/04/2008,11.30000019,16.5,5.800000191,0,18.94752026
24/04/2008,12.69999981,17.5,8.5,0.9,16.62335947
25/04/2008,11.19999981,15.89999962,6.599999905,0,20.24352026
26/04/2008,12.30000019,18.29999924,6.199999809,0,22.04064053
27/04/2008,13.89999962,19.60000038,7.099999905,0,21.79872026
28/04/2008,13,18.70000076,8.800000191,2.9,11.5344
29/04/2008,10.80000019,15.69999981,6.300000191,0.6,15.40512026
30/04/2008,10.39999962,17.89999962,5.5,2,15.04224053
01/05/2008,10.10000038,15.39999962,5.400000095,0.5,18.90432026
02/05/2008,11.80000019,17.5,6.800000191,0,18.37727974
03/05/2008,13,19.20000076,5.699999809,0,25.28928105
04/05/2008,13.60000038,19.70000076,7.400000095,0,25.60895947
05/05/2008,13.30000019,19.20000076,7.199999809,0,21.83327974
06/05/2008,15.30000019,22,8.5,0,24.21791895
07/05/2008,15.39999962,21.20000076,9,0,25.86815947
08/05/2008,16,22.5,8.399999619,0,26.9136
09/05/2008,17.5,24.5,9.600000381,0,26.784
10/05/2008,17.89999962,24.20000076,11,0,26.85311895
11/05/2008,16.79999924,23,10.10000038,0,27.6912
12/05/2008,17.5,23.70000076,10.19999981,0,27.23328105
13/05/2008,18.70000076,25.20000076,12.30000019,0,26.55071895
14/05/2008,18.20000076,24.89999962,11.89999962,0,24.1056
15/05/2008,17.5,23,12,0,18.80064053
16/05/2008,17.5,23.70000076,12.80000019,0.5,19.10304053
17/05/2008,15.69999981,19.70000076,10.89999962,0,13.0464
18/05/2008,12.60000038,17.10000038,9.100000381,11.5,11.69855947
19/05/2008,12.10000038,15.89999962,8.600000381,0.2,12.3984
20/05/2008,12.69999981,17.70000076,8.199999809,0,15.4224
21/05/2008,12.80000019,16.39999962,9.199999809,0,14.35104053
22/05/2008,12.69999981,16.29999924,10.10000038,0,8.760960132
23/05/2008,14.69999981,19.5,10.19999981,0,18.61055947
24/05/2008,15.39999962,21.39999962,9.5,4.7,13.40927974
25/05/2008,18.5,24.89999962,12.89999962,0,18.50687974
26/05/2008,19.5,23.79999924,16.29999924,0,12.7008
27/05/2008,21.60000038,26.39999962,15.80000019,0,14.01407974
28/05/2008,21.89999962,26.70000076,17.5,0,23.33664053
29/05/2008,22.39999962,29.10000038,16.79999924,20.6,17.496
30/05/2008,18.70000076,25.10000038,14.30000019,0.8,12.6576
31/05/2008,17,23.79999924,13,10.3,12.11327974
01/06/2008,18.29999924,23.89999962,12.69999981,0,19.01664053
02/06/2008,20.60000038,28.70000076,15.39999962,69.5,20.91744053
03/06/2008,17.70000076,22.79999924,14,0,17.13312026
04/06/2008,16.89999962,22.5,13.60000038,5.1,18.00575947
05/06/2008,17.20000076,20.39999962,14.89999962,9.6,9.348479736
06/06/2008,17.29999924,22.29999924,14.10000038,4.9,16.2
07/06/2008,15.89999962,21.70000076,13,12.5,15.70752026
08/06/2008,17.89999962,23.70000076,13.19999981,0,21.80735947
09/06/2008,19.39999962,25.10000038,13.39999962,2.5,22.42944053
10/06/2008,21,27.20000076,14.5,0.8,27.50111895
11/06/2008,16.70000076,21.5,11.80000019,0,18.20447974
12/06/2008,12.69999981,19.5,8.300000191,3.5,17.81567974
13/06/2008,11.30000019,16.10000038,7.5,0,16.6752
14/06/2008,12.60000038,18.20000076,7.800000191,0.1,19.58687974
15/06/2008,12.10000038,16.5,9.5,3.4,12.79584053
16/06/2008,12.80000019,17.29999924,8.699999809,0.5,15.40512026
17/06/2008,14.10000038,18.70000076,8.199999809,0,15.1632
18/06/2008,17.60000038,23.79999924,11.39999962,0,24.31295947
19/06/2008,18.60000038,24.10000038,12.80000019,0.2,21.57407974
20/06/2008,17.5,22.39999962,13.5,0,14.31647974
21/06/2008,20.60000038,27.10000038,13.69999981,0,23.60448105
22/06/2008,23.39999962,29.70000076,16.20000076,0,22.248
23/06/2008,21.60000038,26.10000038,16.20000076,0,22.30848105
24/06/2008,21.29999924,28.5,15,0,22.52448105
25/06/2008,21.10000038,28.5,14.60000038,15.5,15.32735947
26/06/2008,18.20000076,24,11.80000019,0,25.6608
27/06/2008,17.60000038,22.20000076,13.19999981,0,16.60607974
28/06/2008,18.70000076,24,13.80000019,0,15.38784053
29/06/2008,20.70000076,26.79999924,14.80000019,0,25.12511895
30/06/2008,20.10000038,26.20000076,14,0,25.6176
01/07/2008,22.20000076,30,13.5,0,27.80351895
02/07/2008,25.10000038,32.5,17.29999924,0.5,26.55071895
03/07/2008,18,21.20000076,13.5,9.3,9.072
04/07/2008,16.79999924,22.70000076,12,0,24.408
05/07/2008,19.20000076,26.39999962,11,0.8,25.86815947
06/07/2008,17.79999924,21.10000038,13.10000038,0,10.16063987
07/07/2008,15.80000019,20.60000038,12.30000019,5.7,18.16992026
08/07/2008,14.89999962,19.10000038,12.60000038,1.7,17.3232
09/07/2008,16.79999924,21.20000076,12.30000019,0,14.56704053
10/07/2008,22.20000076,29.20000076,14.30000019,2.4,25.72991895
11/07/2008,18.5,23.39999962,15.19999981,6.4,12.8304
12/07/2008,16.79999924,21.29999924,13.30000019,0,16.26912026
13/07/2008,15.80000019,21,11.69999981,0,15.49152026
14/07/2008,16.70000076,22.39999962,10.30000019,0,19.94112026
15/07/2008,19.39999962,26.10000038,11.39999962,0,27.28511895
16/07/2008,18.39999962,25.29999924,13.39999962,2.2,15.32735947
17/07/2008,15.10000038,18.79999924,13.19999981,5.4,8.0352
18/07/2008,16.29999924,20.79999924,12.80000019,0.1,10.73952026
19/07/2008,18.20000076,24.70000076,13.19999981,2,16.04447974
20/07/2008,15.69999981,22.29999924,10.80000019,0,23.57855947
21/07/2008,12.80000019,18.60000038,9.699999809,1.5,11.75904053
22/07/2008,13.30000019,18.10000038,10,0,13.94495947
23/07/2008,16.5,23.10000038,9.100000381,0,24.67584053
24/07/2008,19.29999924,25.70000076,11.5,0,25.46208105
25/07/2008,21.29999924,28.39999962,13.60000038,0,23.8464
26/07/2008,22.20000076,29.89999962,16.79999924,0,18.26495947
27/07/2008,22.60000038,29.89999962,16.89999962,0.3,16.69247974
28/07/2008,24.20000076,31.39999962,17.60000038,0,22.5504
29/07/2008,22.89999962,29.20000076,17.79999924,0,15.4656
30/07/2008,22.5,30.79999924,16.29999924,48.3,18.6624
31/07/2008,23.39999962,30.89999962,16.79999924,0,23.79455947
01/08/2008,21,24.60000038,16.10000038,0.6,10.65312026
02/08/2008,19.5,25.10000038,14.30000019,0,14.472
03/08/2008,20.60000038,25.60000038,17,0.1,14.9904
04/08/2008,19.20000076,22.79999924,15.10000038,35.4,15.18047974
05/08/2008,18.60000038,24.60000038,12.80000019,0,22.8096
06/08/2008,21.60000038,28.79999924,14.19999981,0,25.26335947
07/08/2008,22.29999924,28.89999962,15,1.1,20.54592026
08/08/2008,16.20000076,19.60000038,14.80000019,14.6,11.4912
09/08/2008,17,22.10000038,12.89999962,0,15.88895947
10/08/2008,18.70000076,23.60000038,14.60000038,0,10.72223987
11/08/2008,18.39999962,24,14.89999962,13.7,11.67264053
12/08/2008,17.10000038,19.60000038,15.60000038,9.2,8.017920264
13/08/2008,17.20000076,21.39999962,13.30000019,0.9,18.50687974
14/08/2008,16.89999962,22.10000038,11.60000038,2.3,18.36864053
15/08/2008,14.60000038,19.20000076,11.39999962,0,10.86047974
16/08/2008,15.60000038,21.89999962,9.800000191,0,21.0816
17/08/2008,17.29999924,24.10000038,10.5,0.1,20.66687974
18/08/2008,19.89999962,25.89999962,13.80000019,0.2,16.87392026
19/08/2008,16.20000076,20.70000076,13.89999962,18.5,8.501760132
20/08/2008,15.60000038,18.89999962,13.60000038,0.4,10.60127974
21/08/2008,17,21.89999962,11.69999981,0,16.79615947
22/08/2008,16.60000038,22.10000038,12.30000019,12.1,12.47615947
23/08/2008,14.30000019,18.79999924,11.19999981,1.4,13.67712026
24/08/2008,14.69999981,20.20000076,9.199999809,2,16.14815947
25/08/2008,16.20000076,20.79999924,12.80000019,0.8,9.3744
26/08/2008,17,22.89999962,11.80000019,0.1,12.62304053
27/08/2008,18.70000076,25.5,12.60000038,0,20.83967974
28/08/2008,16.39999962,20.29999924,13.10000038,0,9.089279736
29/08/2008,16.79999924,21.60000038,12.5,0,8.838720264
30/08/2008,18.5,25.29999924,11.89999962,0,21.3408
31/08/2008,19.89999962,26.60000038,12.80000019,3.8,19.5264
01/09/2008,18.39999962,22.10000038,15.19999981,2.3,11.30112026
02/09/2008,18,22.89999962,12.69999981,0.7,17.14175947
03/09/2008,14,18.89999962,10.39999962,9,6.168960132
04/09/2008,12.5,16.10000038,9.800000191,1.9,9.270720264
05/09/2008,16.39999962,21.70000076,11.39999962,4.9,7.879679736
06/09/2008,15.89999962,18.20000076,13.89999962,9,7.672320264
07/09/2008,14.60000038,18.29999924,11.69999981,1.3,11.39615947
08/09/2008,15.19999981,20.79999924,10.39999962,0,14.6016
09/09/2008,17.20000076,24.5,10,0,18.74015947
10/09/2008,17,20.70000076,13.80000019,2.4,8.795520264
11/09/2008,18.10000038,23.29999924,13.10000038,0.2,12.32927974
12/09/2008,15.39999962,18.39999962,11.89999962,2.5,7.810560132
13/09/2008,11.60000038,13.19999981,7.699999809,11.9,2.479680066
14/09/2008,9.399999619,14.5,5.400000095,0,13.59072026
15/09/2008,8.100000381,11.60000038,4.300000191,0,10.55807974
16/09/2008,9.199999809,13.5,4.400000095,0,6.9984
17/09/2008,6.900000095,12.19999981,2.5,0,14.256
18/09/2008,7.800000191,12.39999962,3.099999905,0,9.6336
19/09/2008,9.899999619,16.10000038,4.199999809,0,16.30367974
20/09/2008,9.399999619,13.89999962,4.900000095,0,11.15424053
21/09/2008,10.19999981,15.69999981,6.199999809,1.1,9.521279736
22/09/2008,9.600000381,13.30000019,6.400000095,1.1,6.704639868
23/09/2008,9.5,13.89999962,5.099999905,0.3,7.292160132
24/09/2008,10.60000038,14.89999962,7.099999905,0,5.633279736
25/09/2008,11.80000019,13.69999981,7.800000191,0,7.369920264
26/09/2008,10.5,16.5,6.300000191,0,15.35327974
27/09/2008,10.19999981,16.29999924,5,0,15.39647974
28/09/2008,10.89999962,18,4.699999809,0,15.5088
29/09/2008,10.80000019,15.80000019,5.599999905,0,7.447679736
30/09/2008,9.300000191,11,6.400000095,12.1,5.149439868
01/10/2008,11.10000038,13.30000019,9,20.5,2.8512
02/10/2008,9,13.19999981,5,5.2,10.00512026
03/10/2008,7,11,5.300000191,5.1,8.605439868
04/10/2008,7.099999905,11.30000019,4.5,0,9.478079736
05/10/2008,8.899999619,13.39999962,4.400000095,6.8,8.631360132
06/10/2008,12.89999962,16.5,10.30000019,0.6,5.728320264
07/10/2008,13.80000019,18.39999962,10.80000019,0,6.661439868
08/10/2008,14,18,10.60000038,0,5.607360132
09/10/2008,12.60000038,14.30000019,11.39999962,0,4.095360132
10/10/2008,12.5,17,8.800000191,0,7.845120264
11/10/2008,11.10000038,14.80000019,8,0,7.784639868
12/10/2008,12.39999962,17.10000038,8.5,0,8.259839868
13/10/2008,13.60000038,18.89999962,8.699999809,0,7.706879736
14/10/2008,14,17.70000076,10.5,0,6.514560132
15/10/2008,12.80000019,14.80000019,10.5,11.4,3.706560132
16/10/2008,10.30000019,13.30000019,5,48.1,4.026239868
17/10/2008,6.400000095,11.60000038,2,0.1,10.368
18/10/2008,6.199999809,12.60000038,1.5,0,12.53664053
19/10/2008,7.099999905,13.80000019,2.200000048,0.1,11.56895947
20/10/2008,10.69999981,17.70000076,3.099999905,0.5,10.2384
21/10/2008,13,17.20000076,6.900000095,10,4.510080066
22/10/2008,6.800000191,8.100000381,5,4,3.697919934
23/10/2008,5.099999905,10.19999981,1.399999976,0.1,8.527679736
24/10/2008,6.599999905,11.89999962,2.5,0.3,8.709120264
25/10/2008,8.600000381,14.10000038,4.400000095,0,10.74816013
26/10/2008,8.699999809,13.39999962,2.700000048,2.2,6.747839868
27/10/2008,8.600000381,11.30000019,6.400000095,12.4,2.306880066
28/10/2008,6.199999809,8.199999809,4.300000191,1.6,3.257280066
29/10/2008,5.099999905,7,3.099999905,8.5,3.395519934
30/10/2008,2.900000095,4.400000095,1.600000024,2.3,3.049919934
31/10/2008,5,7.699999809,2.400000095,2.1,3.343680066
01/11/2008,6.800000191,9.300000191,3.799999952,0.2,4.259519934
02/11/2008,8.600000381,11.60000038,6.199999809,0,4.268160132
03/11/2008,9,12.89999962,6.099999905,0.8,4.078080066
04/11/2008,10.30000019,14.39999962,6.199999809,0,5.408639868
05/11/2008,9.100000381,11.5,6.800000191,0,2.540159967
06/11/2008,8.600000381,11,6.900000095,0,2.211840033
07/11/2008,9,12.5,5.5,0.6,4.043519934
08/11/2008,8,12.39999962,4.400000095,0.1,8.0352
09/11/2008,8.899999619,11.69999981,4.400000095,8.2,2.168640033
10/11/2008,12.5,15.10000038,10.5,0.2,3.3264
11/11/2008,10.10000038,13.5,6.300000191,1.4,2.885760132
12/11/2008,6.599999905,9.5,3.700000048,0,3.265919934
13/11/2008,5,8.5,1.5,0,2.738880066
14/11/2008,4.099999905,8.199999809,-0.200000003,0,8.009279736
15/11/2008,7,8.600000381,5.099999905,0,2.099519934
16/11/2008,8.5,10.69999981,4.400000095,4.2,1.028159967
17/11/2008,3.400000095,7.699999809,0.600000024,0,5.451839868
18/11/2008,3.700000048,6.400000095,0.100000001,2.8,2.082240033
19/11/2008,6.5,8.199999809,4.300000191,0.1,2.410559967
20/11/2008,7.400000095,8.399999619,6.199999809,8.3,1.546559967
21/11/2008,4.599999905,7.800000191,-0.100000001,8.5,3.222719934
22/11/2008,-0.300000012,1.799999952,-2.299999952,0.6,4.769280066
23/11/2008,-1.200000048,0.699999988,-2.799999952,6.5,2.004480066
24/11/2008,1.200000048,3.599999905,-2,0.8,3.093119934
25/11/2008,-0.899999976,1.299999952,-4.199999809,0.2,2.0304
26/11/2008,0.899999976,4.599999905,-1.200000048,0.1,4.829760132
27/11/2008,0.800000012,4.699999809,-2.5,0,3.533760132
28/11/2008,-1.799999952,0.400000006,-4.099999905,0,3.291839868
29/11/2008,0.200000003,4.599999905,-2.299999952,0.6,5.7888
30/11/2008,1.399999976,5.599999905,-1.799999952,1.4,3.672
01/12/2008,1.899999976,4.699999809,-0.699999988,2.1,1.961280066
02/12/2008,1.700000048,2.900000095,0.5,5.9,2.16
03/12/2008,1.100000024,2.400000095,-0.400000006,16.3,1.650240033
04/12/2008,3,5.099999905,0.200000003,12.6,1.537919934
05/12/2008,4.400000095,5.699999809,3.099999905,15.8,2.004480066
06/12/2008,3.700000048,4.400000095,2.900000095,3.7,1.831680066
07/12/2008,2.799999952,5.199999809,-0.5,0.3,1.961280066
08/12/2008,-0.400000006,2.700000048,-3.099999905,0,3.4128
09/12/2008,-0.600000024,1.600000024,-3.5,2,1.762559967
10/12/2008,0.400000006,1.299999952,-0.5,0.1,1.745280066
11/12/2008,0.300000012,1.299999952,-0.899999976,0,1.823040033
12/12/2008,-1.799999952,-0.300000012,-3.200000048,0,2.877119934
13/12/2008,-1.899999976,-0.5,-3.700000048,0,1.503359967
14/12/2008,0,3,-3.400000095,0,3.818880066
15/12/2008,1.399999976,4.5,-0.600000024,0,3.870719934
16/12/2008,-0.300000012,0.5,-0.800000012,0.2,2.056319934
17/12/2008,-1,-0.200000003,-1.700000048,3.2,1.874880066
18/12/2008,0.600000024,2.099999905,-0.5,2.2,2.0736
19/12/2008,2.700000048,5.800000191,0.300000012,3,1.848959967
20/12/2008,5.300000191,8.399999619,1.899999976,3.9,0.7776
21/12/2008,8,9.300000191,6.300000191,0,1.054079984
22/12/2008,6.800000191,8.100000381,3.700000048,0.1,0.941759967
23/12/2008,3.099999905,6.099999905,0.200000003,0,2.954880066
24/12/2008,1.299999952,3.799999952,-1.700000048,0,2.488319934
25/12/2008,2.299999952,4.5,-2,0,1.615680066
26/12/2008,-2.099999905,0.5,-4.199999809,0,5.244480066
27/12/2008,-2.400000095,-0.800000012,-4.300000191,0,1.512
28/12/2008,-2.900000095,-0.5,-5.400000095,0,4.829760132
29/12/2008,-4.5,-1.5,-7.199999809,0,5.218560132
30/12/2008,-5,-1.700000048,-7.300000191,0,5.296319934
31/12/2008,-2.700000048,0.5,-6.5,0.2,2.039040033
01/01/2009,-2.299999952,0.699999988,-6.199999809,0.2,1.5984
02/01/2009,-3.400000095,-0.899999976,-6.099999905,0,2.194559967
03/01/2009,-4.199999809,-1.600000024,-6.5,0,5.581439868
04/01/2009,-3.5,-1.299999952,-6.599999905,0.3,1.866240033
05/01/2009,-3.200000048,-2.299999952,-4.599999905,2.3,1.788480066
06/01/2009,-7.300000191,-4.599999905,-10,0,1.918080066
07/01/2009,-8,-3.900000095,-13.89999962,0,4.250880066
08/01/2009,-7.300000191,-5,-10.30000019,0,4.2768
09/01/2009,-9.100000381,-5.400000095,-12,0,5.944320264
10/01/2009,-8.600000381,-3.700000048,-11.80000019,0,6.082560132
11/01/2009,-7.199999809,-1.299999952,-11.39999962,0,6.0912
12/01/2009,-6.199999809,-2.599999905,-10.69999981,0,5.261760132
13/01/2009,-1.399999976,4,-5.599999905,0,5.4432
14/01/2009,-2.299999952,0.100000001,-6.599999905,4.2,1.753919934
15/01/2009,-0.800000012,1,-2.5,0,1.952640033
16/01/2009,-1,1.299999952,-2.900000095,0,3.352319934
17/01/2009,1.399999976,4.400000095,-1.200000048,1.7,2.0736
18/01/2009,2.700000048,4.900000095,0.400000006,15.4,2.142719934
19/01/2009,3.900000095,8.100000381,0.400000006,6.9,1.961280066
20/01/2009,2.200000048,5.300000191,-1.100000024,0.1,3.965760132
21/01/2009,0.300000012,3.299999952,-2.099999905,0.3,2.479680066
22/01/2009,0.300000012,3.599999905,-3.099999905,4.5,5.641920264
23/01/2009,3.599999905,8.300000191,0.800000012,15.4,1.702080066
24/01/2009,1.799999952,4.400000095,-0.699999988,0,5.581439868
25/01/2009,-0.100000001,2.799999952,-3.200000048,0,4.605119934
26/01/2009,-1.899999976,1.299999952,-4.599999905,0,5.304960132
27/01/2009,-1.299999952,0.100000001,-3.400000095,0,2.16
28/01/2009,-0.300000012,1,-1.5,0,2.324159967
29/01/2009,-0.800000012,1.600000024,-4,0,6.9552
30/01/2009,-2.299999952,0.899999976,-4.900000095,0,6.488639868
31/01/2009,-1.899999976,-0.200000003,-3,0,1.961280066
01/02/2009,-1.899999976,-0.5,-3.299999952,0.3,2.617919934
02/02/2009,-0.300000012,2.5,-3.099999905,0,4.0608
03/02/2009,0.899999976,6.400000095,-3,0,7.663679736
04/02/2009,1.600000024,4.800000191,-0.699999988,0,3.481919934
05/02/2009,2.299999952,7.199999809,-2,3.5,4.682880066
06/02/2009,3.099999905,5.900000095,0.200000003,2.4,2.877119934
07/02/2009,2.599999905,4.099999905,0.800000012,8,2.747519934
08/02/2009,0.5,1.899999976,-1.100000024,0,3.274560132
09/02/2009,-0.100000001,3,-1.799999952,19.1,3.1536
10/02/2009,3.599999905,7.5,0.899999976,5.7,3.015360132
11/02/2009,1.100000024,3.400000095,-0.5,4.9,6.834239868
12/02/2009,-0.600000024,1.799999952,-2.700000048,1.1,6.6528
13/02/2009,-0.899999976,1.5,-2.5,4.8,4.389119934
14/02/2009,-1.299999952,2.099999905,-5.400000095,0.4,6.7392
15/02/2009,-2.799999952,1.200000048,-7.400000095,4.1,8.5104
16/02/2009,-0.300000012,1.700000048,-2,14.6,3.680639868
17/02/2009,1.5,4.900000095,-5,2.6,2.194559967
18/02/2009,-4.099999905,-0.5,-7.099999905,0,10.35936013
19/02/2009,-2.400000095,2.099999905,-6.900000095,0.7,9.599039868
20/02/2009,0.800000012,3.099999905,-1.5,2.7,3.0672
21/02/2009,2.700000048,4.599999905,1.100000024,8.1,3.507839868
22/02/2009,2.900000095,4.5,0.899999976,2.8,2.531519934
23/02/2009,3.400000095,4.800000191,2.200000048,1,4.294080066
24/02/2009,2.599999905,4.599999905,0.200000003,0.1,3.3264
25/02/2009,2.200000048,7,-2.099999905,0.1,11.32704053
26/02/2009,3.700000048,5.5,1.799999952,0.5,3.792960132
27/02/2009,5.5,7.400000095,4.300000191,0.2,3.896639868
28/02/2009,6.699999809,10,3.5,0,3.879360132
01/03/2009,6.699999809,12.19999981,1.799999952,0.4,9.236160132
02/03/2009,6.800000191,9.399999619,2.900000095,0.6,4.674239868
03/03/2009,4.199999809,9,0.200000003,0.1,9.996479736
04/03/2009,5.099999905,10.39999962,0,2.5,10.1952
05/03/2009,2.799999952,5.300000191,1.299999952,22.9,4.0176
06/03/2009,2.200000048,3.400000095,1.299999952,15.1,4.000319934
07/03/2009,3.200000048,7.5,-0.600000024,0.1,13.33152026
08/03/2009,5.099999905,7.599999905,2.599999905,12.8,3.637439868
09/03/2009,3.5,7.300000191,0.699999988,2,10.29887974
10/03/2009,3.700000048,5.900000095,2.099999905,11.6,4.760639868
11/03/2009,4.099999905,7.800000191,1.200000048,0.1,9.6768
12/03/2009,4.199999809,7.300000191,1,4,3.784319934
13/03/2009,7.599999905,11.19999981,3.5,0.1,6.851520264
14/03/2009,8.300000191,13.89999962,3,0,8.881920264
15/03/2009,7.800000191,9.600000381,6.199999809,0,5.460480066
16/03/2009,6.5,9.699999809,3.599999905,0,5.071680066
17/03/2009,6.400000095,11.69999981,2,0,10.04832026
18/03/2009,5.300000191,10.89999962,0.100000001,0,13.54752026
19/03/2009,4.400000095,9.699999809,-0.699999988,0,13.05504053
20/03/2009,1.700000048,6.199999809,-2.099999905,0,16.00992026
21/03/2009,1.799999952,7.400000095,-3.5,0,18.15264053
22/03/2009,4.199999809,8.100000381,-0.800000012,0,9.002879736
23/03/2009,6.099999905,9.399999619,1.100000024,5.6,6.505920264
24/03/2009,2.799999952,7.300000191,-0.400000006,2.8,9.365760132
25/03/2009,1.799999952,4.300000191,-1,7.2,6.851520264
26/03/2009,4.800000191,6.900000095,2.299999952,14.7,6.384960132
27/03/2009,6.300000191,8.5,3.599999905,6.5,7.439039868
28/03/2009,5.800000191,8.800000191,3,5.1,9.236160132
29/03/2009,4.900000095,8.899999619,2.099999905,0.1,9.7632
30/03/2009,6.099999905,10.80000019,1.799999952,0,14.80032026
31/03/2009,7.300000191,12.69999981,1.399999976,0,20.37312026
01/04/2009,9.100000381,14.80000019,2.799999952,0,12.20832026
02/04/2009,13.10000038,19.29999924,7.699999809,0,15.83712026
03/04/2009,13.30000019,19.10000038,7.599999905,0,16.04447974
04/04/2009,13.39999962,19.29999924,8.399999619,0,14.72255947
05/04/2009,12.5,18.20000076,7.099999905,0,14.43744053
06/04/2009,13.39999962,20,7.199999809,0,17.63424053
07/04/2009,14.89999962,21.20000076,8.199999809,0.2,17.064
08/04/2009,12.30000019,17.29999924,8.300000191,0,14.04864053
09/04/2009,14.10000038,19.79999924,8.300000191,0,19.76832026
10/04/2009,16.20000076,23.39999962,10.10000038,0,20.32992026
11/04/2009,15.89999962,22.5,8.699999809,0,21.04704053
12/04/2009,16.20000076,22.5,10.10000038,0,14.86944053
13/04/2009,16.39999962,23.29999924,10.30000019,0,21.384
14/04/2009,15.5,22.29999924,9.199999809,0.4,20.66687974
15/04/2009,16.60000038,23.89999962,9.5,0,21.61727974
16/04/2009,12.30000019,16.79999924,7.800000191,6.2,9.961920264
17/04/2009,8.100000381,9.100000381,7.5,9.8,6.808320264
18/04/2009,8,9,7.400000095,12.3,3.343680066
19/04/2009,11.60000038,17.39999962,5.400000095,0,22.3344
20/04/2009,14.10000038,19.79999924,8,0,22.58495947
21/04/2009,14.80000019,20.60000038,8.699999809,0,23.34528105
22/04/2009,12.10000038,17.39999962,6.400000095,0,21.79872026
23/04/2009,8,12.39999962,3,0,14.10912026
24/04/2009,9.899999619,15.89999962,3.200000048,0,20.2176
25/04/2009,14.10000038,20.89999962,5.800000191,0,20.75327974
26/04/2009,14.80000019,20.60000038,8.199999809,0,18.9216
27/04/2009,12.10000038,15.80000019,9.800000191,2.7,8.709120264
28/04/2009,8.600000381,10.89999962,6.599999905,5.6,6.635520264
